timestamp_EPOCHms,am2320_humidity_%,am2320_temperature_C,bmp388_temperature_C,bmp388_pressure_hPa,bmp388_altitude_m,bno055_acceleration_m/s^2,bno055_euler_angle,bno055_gravity_m/s^2,bno055_gyroscope,bno055_linear_acceleration_m/s^2,bno055_magnetometer_mT,bno055_temperature_C,bno055_quaternion,mcp3008_raw_adc,mcp3008_adc_voltage_V,mcp3008_thermistor_resistance_Ω,mcp3008_thermistor_temperature_C
1582585715.395078,39.5,17.2,18.099403706844896,980.086924307625,279.07127508111387,"(-0.08, -0.49, 9.39)","(359.9375, -0.375, 3.0625)","(-0.07, -0.52, 9.790000000000001)","(0.0, 0.002181661564992912, 0.002181661564992912)","(-0.02, 0.01, -0.4)","(34.5, -27.25, -67.0625)",22,"(0.9996337890625, -0.0269775390625, 0.00360107421875, 6.103515625e-05)",37696,1.8949507896543831,13273.19862211016,18.26611477311809
1582585720.859691,39.5,17.3,18.094958474859595,980.086924307625,279.9216558497884,"(-0.08, -0.5, 9.370000000000001)","(359.9375, -0.375, 3.0625)","(-0.07, -0.52, 9.790000000000001)","(0.0, 0.0, 0.0)","(-0.01, 0.02, -0.4)","(34.1875, -27.25, -66.0)",22,"(0.9996337890625, -0.0269775390625, 0.00360107421875, 6.103515625e-05)",37504,1.8917280842298008,13540.716261359961,17.790341384300007
1582585726.324148,39.3,17.6,18.086067996919155,979.9480603890624,279.4079243193543,"(-0.06, -0.51, 9.38)","(359.9375, -0.375, 3.0625)","(-0.07, -0.52, 9.790000000000001)","(0.0, -0.002181661564992912, 0.0)","(-0.01, 0.01, -0.4)","(33.75, -27.6875, -66.375)",22,"(0.9996337890625, -0.0269775390625, 0.00360107421875, 6.103515625e-05)",37632,1.8917280842298008,13540.716261359961,17.790341384300007
1582585731.788535,39.2,18.1,18.099403706844896,980.1656916849302,278.73463652495934,"(-0.09, -0.52, 9.4)","(359.9375, -0.375, 3.0625)","(-0.07, -0.52, 9.790000000000001)","(0.001090830782496456, 0.001090830782496456, 0.0)","(0.0, 0.03, -0.38)","(33.75, -26.5625, -66.0)",22,"(0.9996337890625, -0.0269775390625, 0.00360107421875, 6.103515625e-05)",37504,1.8917280842298008,13379.472726624097,18.075820616816998
1582585737.253311,39.3,18.5,18.103848934173584,980.1179972983872,280.4179361343985,"(-0.09, -0.49, 9.370000000000001)","(359.9375, -0.375, 3.0625)","(-0.07, -0.52, 9.790000000000001)","(0.001090830782496456, 0.0, -0.002181661564992912)","(-0.01, 0.0, -0.41000000000000003)","(33.75, -27.0, -67.0625)",22,"(0.9996337890625, -0.0269775390625, 0.00360107421875, 6.103515625e-05)",37632,1.8917280842298008,13432.97457718025,17.98066670000918
1582585742.717995,39.4,17.9,18.10829415684566,980.0786125019933,279.07127508111387,"(-0.09, -0.5, 9.36)","(359.9375, -0.375, 3.0625)","(-0.07, -0.52, 9.790000000000001)","(0.001090830782496456, 0.001090830782496456, 0.0)","(-0.01, 0.02, -0.41000000000000003)","(33.75, -27.25, -66.375)",22,"(0.9996337890625, -0.0269775390625, 0.00360107421875, 6.103515625e-05)",37632,1.8981734950789653,13486.721857864746,17.885507209841705
1582585748.182459,39.4,17.7,18.099403706844896,980.1864085672704,279.4079243193543,"(-0.07, -0.51, 9.370000000000001)","(359.9375, -0.375, 3.0625)","(-0.07, -0.52, 9.790000000000001)","(-0.001090830782496456, 0.0, -0.002181661564992912)","(0.0, 0.04, -0.4)","(34.875, -27.25, -67.5)",22,"(0.9996337890625, -0.0269775390625, 0.00360107421875, 6.103515625e-05)",37696,1.8981734950789653,13486.721857864746,17.885507209841705
1582585753.647774,39.4,18.5,18.099403706844896,980.086924307625,278.8231731208342,"(-0.1, -0.48, 9.38)","(359.9375, -0.375, 3.0625)","(-0.07, -0.52, 9.790000000000001)","(0.0, -0.001090830782496456, -0.001090830782496456)","(-0.02, 0.02, -0.42)","(34.875, -27.25, -66.75)",22,"(0.9996337890625, -0.0269775390625, 0.00360107421875, 6.103515625e-05)",37568,1.8949507896543831,13486.721857864746,17.885507209841705
1582585759.113632,39.5,18.5,18.099403706844896,980.0662089066366,279.15981126595494,"(-0.09, -0.53, 9.35)","(359.9375, -0.375, 3.0625)","(-0.07, -0.52, 9.790000000000001)","(0.002181661564992912, 0.003272492347489368, 0.0)","(-0.02, 0.02, -0.39)","(33.375, -27.25, -66.375)",22,"(0.9996337890625, -0.0269775390625, 0.00360107421875, 6.103515625e-05)",37696,1.8949507896543831,13486.721857864746,17.885507209841705
1582585764.580296,39.8,18.8,18.094958474859595,980.0268260357444,280.3468623517612,"(-0.08, -0.5, 9.36)","(359.9375, -0.375, 3.0625)","(-0.07, -0.52, 9.790000000000001)","(0.0, -0.002181661564992912, 0.001090830782496456)","(0.0, 0.03, -0.39)","(34.1875, -27.25, -66.0)",22,"(0.9996337890625, -0.0269775390625, 0.00360107421875, 6.103515625e-05)",37696,1.8949507896543831,13379.472726624097,18.075820616816998
1582585770.044624,39.6,18.5,18.099403706844896,980.1449747435313,279.67353429220435,"(-0.08, -0.48, 9.370000000000001)","(359.9375, -0.375, 3.0625)","(-0.07, -0.52, 9.790000000000001)","(-0.002181661564992912, -0.001090830782496456, -0.001090830782496456)","(-0.01, 1.28, -0.4)","(34.1875, -27.6875, -66.0)",22,"(0.9996337890625, -0.0269775390625, 0.00360107421875, 6.103515625e-05)",37760,1.8981734950789653,13540.716261359961,17.790341384300007
1582585775.509117,39.6,17.9,18.094958474859595,980.0475406665286,279.67353429220435,"(-0.07, -0.5, 9.39)","(359.9375, -0.375, 3.0625)","(-0.07, -0.52, 9.790000000000001)","(0.001090830782496456, 0.0, 0.0)","(-0.02, 0.03, -0.38)","(34.5, -26.5625, -67.0625)",22,"(0.9996337890625, -0.0269775390625, 0.00360107421875, 6.103515625e-05)",37696,1.882059967956054,13432.97457718025,17.98066670000918
1582585780.97336,39.9,18.5,18.099403706844896,980.0558511840032,279.4964600931568,"(-0.09, -0.51, 9.36)","(359.9375, -0.375, 3.0625)","(-0.07, -0.52, 9.790000000000001)","(0.0, -0.002181661564992912, 0.0)","(-0.01, 0.01, -0.39)","(35.25, -27.0, -66.0)",22,"(0.9996337890625, -0.0269775390625, 0.00360107421875, 6.103515625e-05)",37568,1.8949507896543831,13540.716261359961,17.790341384300007
1582585786.439557,39.8,17.9,18.094958474859595,980.1055918092316,279.3368862870995,"(-0.1, -0.5, 9.36)","(359.9375, -0.375, 3.0625)","(-0.07, -0.52, 9.790000000000001)","(-0.001090830782496456, -0.001090830782496456, 0.0)","(-0.04, 0.02, -0.4)","(34.1875, -27.6875, -66.375)",22,"(0.9996337890625, -0.0269775390625, 0.00360107421875, 6.103515625e-05)",37696,1.8917280842298008,13432.97457718025,17.98066670000918
1582585791.903767,39.7,18.1,18.09051323821768,980.1449747435313,279.76207271746415,"(-0.09, -0.48, 9.370000000000001)","(359.9375, -0.375, 3.0625)","(-0.07, -0.52, 9.790000000000001)","(-0.003272492347489368, 0.0, -0.002181661564992912)","(-0.02, 0.0, -0.42)","(34.1875, -27.25, -67.5)",22,"(0.9996337890625, -0.0269775390625, 0.00360107421875, 6.103515625e-05)",37632,1.8917280842298008,13540.716261359961,17.790341384300007
1582585797.368084,39.6,17.8,18.09051323821768,980.1055918092316,280.6835424077825,"(-0.09, -0.5, 9.370000000000001)","(359.9375, -0.375, 3.0625)","(-0.07, -0.52, 9.790000000000001)","(0.001090830782496456, 0.0, 0.0)","(-0.01, 0.03, -0.4)","(34.5, -26.5625, -66.375)",22,"(0.9996337890625, -0.0269775390625, 0.00360107421875, 6.103515625e-05)",37632,1.8949507896543831,13540.716261359961,17.790341384300007
1582585802.833327,39.5,17.2,18.086067996919155,980.0061113459299,279.67353429220435,"(-0.1, -0.49, 9.38)","(359.9375, -0.375, 3.0625)","(-0.07, -0.52, 9.790000000000001)","(0.001090830782496456, 0.002181661564992912, 0.0)","(-0.03, 0.02, -0.4)","(34.1875, -27.6875, -65.25)",22,"(0.9996337890625, -0.0269775390625, 0.00360107421875, 6.103515625e-05)",37760,1.90461890592813,13486.721857864746,17.885507209841705
1582585808.298111,39.5,17.3,18.077177500352263,980.0454934466127,279.9391522194707,"(-0.08, -0.48, 9.39)","(359.9375, -0.375, 3.0625)","(-0.07, -0.52, 9.790000000000001)","(0.001090830782496456, 0.001090830782496456, 0.0)","(-0.02, 0.04, -0.36)","(34.5, -27.6875, -66.0)",22,"(0.9996337890625, -0.0269775390625, 0.00360107421875, 6.103515625e-05)",37632,1.8981734950789653,13486.721857864746,17.885507209841705
1582585813.762638,39.2,17.4,18.081622750964016,980.084875578998,279.17732834265604,"(-0.07, -0.49, 9.35)","(359.9375, -0.375, 3.0625)","(-0.07, -0.52, 9.790000000000001)","(-0.001090830782496456, -0.004363323129985824, 0.0)","(-0.02, 0.0, -0.4)","(34.5, -28.0625, -65.25)",22,"(0.9996337890625, -0.0269775390625, 0.00360107421875, 6.103515625e-05)",37760,1.90461890592813,13486.721857864746,17.885507209841705
1582585819.228114,39.1,17.4,18.09051323821768,980.0662089066366,280.1872698923781,"(-0.08, -0.5, 9.370000000000001)","(359.9375, -0.375, 3.0625)","(-0.07, -0.52, 9.790000000000001)","(0.002181661564992912, 0.00545415391248228, -0.001090830782496456)","(-0.03, 0.03, -0.39)","(33.75, -27.6875, -66.0)",22,"(0.9996337890625, -0.0269775390625, 0.00360107421875, 6.103515625e-05)",37632,1.8981734950789653,13432.97457718025,17.98066670000918
1582585824.694213,39.2,17.4,18.081622750964016,980.0558511840032,281.03769647884957,"(-0.07, -0.5, 9.36)","(359.9375, -0.375, 3.0625)","(-0.07, -0.52, 9.790000000000001)","(0.0, 0.0, 0.0)","(-0.01, 0.02, -0.4)","(34.1875, -28.0625, -66.75)",22,"(0.9996337890625, -0.0269775390625, 0.00360107421875, 6.103515625e-05)",37632,1.8949507896543831,13540.716261359961,17.790341384300007
1582585830.158509,39.0,17.2,18.077177500352263,980.0745174417448,280.1872698923781,"(-0.09, -0.5, 9.370000000000001)","(359.9375, -0.375, 3.0625)","(-0.07, -0.52, 9.790000000000001)","(0.0, 0.002181661564992912, -0.001090830782496456)","(-0.03, 0.01, -0.37)","(34.1875, -27.0, -66.75)",22,"(0.9996337890625, -0.0269775390625, 0.00360107421875, 6.103515625e-05)",37632,1.8885053788052186,13540.716261359961,17.790341384300007
1582585835.623127,39.1,17.5,18.081622750964016,980.1055918092316,280.1872698923781,"(-0.1, -0.48, 9.4)","(359.9375, -0.375, 3.0625)","(-0.07, -0.52, 9.790000000000001)","(-0.002181661564992912, 0.0, 0.0)","(-0.01, 0.01, -0.39)","(33.375, -27.0, -66.0)",22,"(0.9996337890625, -0.0269775390625, 0.00360107421875, 6.103515625e-05)",37696,1.8949507896543831,13594.959495949595,17.695168460264597
1582585841.087722,39.3,17.9,18.077177500352263,980.0641592897358,279.8506120265513,"(-0.08, -0.49, 9.39)","(359.9375, -0.375, 3.0625)","(-0.07, -0.52, 9.790000000000001)","(0.001090830782496456, -0.00545415391248228, 0.0)","(-0.01, 0.02, -0.39)","(33.375, -27.6875, -67.0625)",22,"(0.9996337890625, -0.0269775390625, 0.00360107421875, 6.103515625e-05)",37696,1.8981734950789653,13432.97457718025,17.98066670000918
1582585846.553357,39.4,18.1,18.086067996919155,979.9770862441278,280.6835424077825,"(-0.08, -0.5, 9.39)","(359.9375, -0.375, 3.0625)","(-0.07, -0.52, 9.790000000000001)","(0.0, 0.001090830782496456, 0.001090830782496456)","(-0.01, 0.01, -0.39)","(34.1875, -27.6875, -66.375)",22,"(0.9996337890625, -0.0269775390625, 0.00360107421875, 6.103515625e-05)",37504,1.8917280842298008,13379.472726624097,18.075820616816998
1582585852.017766,39.5,18.1,18.094958474859595,980.0662089066366,279.8506120265513,"(-0.08, -0.51, 9.370000000000001)","(359.9375, -0.375, 3.0625)","(-0.07, -0.52, 9.790000000000001)","(0.001090830782496456, -0.003272492347489368, 0.0)","(-0.02, 0.0, -0.37)","(33.375, -27.25, -66.375)",22,"(0.9996337890625, -0.0269775390625, 0.00360107421875, 6.103515625e-05)",38336,1.8949507896543831,13649.453285698823,17.599987673473436
1582585857.481987,39.6,18.1,18.081622750964016,980.0247779275654,279.9391522194707,"(-0.08, -0.5, 9.42)","(359.9375, -0.375, 3.0625)","(-0.07, -0.52, 9.790000000000001)","(0.003272492347489368, 0.00545415391248228, -0.001090830782496456)","(0.0, 0.02, -0.38)","(34.5, -27.0, -66.375)",22,"(0.9996337890625, -0.0269775390625, 0.003662109375, 6.103515625e-05)",37632,1.8949507896543831,13432.97457718025,17.98066670000918
1582585862.946545,39.7,18.0,18.077177500352263,980.0351356944665,280.09873099435913,"(-0.09, -0.52, 9.38)","(359.9375, -0.375, 3.0625)","(-0.07, -0.52, 9.790000000000001)","(0.001090830782496456, -0.001090830782496456, -0.002181661564992912)","(-0.01, 0.0, -0.4)","(34.5, -27.6875, -67.0625)",22,"(0.9996337890625, -0.0269775390625, 0.003662109375, 6.103515625e-05)",37760,1.8981734950789653,13594.959495949595,17.695168460264597
1582585868.411271,39.9,17.8,18.09051323821768,980.0662089066366,279.8506120265513,"(-0.07, -0.48, 9.38)","(359.9375, -0.375, 3.0625)","(-0.07, -0.52, 9.790000000000001)","(-0.001090830782496456, -0.001090830782496456, -0.002181661564992912)","(-0.02, 0.03, -0.39)","(34.1875, -27.6875, -66.0)",22,"(0.9996337890625, -0.0269775390625, 0.00372314453125, 6.103515625e-05)",37632,1.8981734950789653,13486.721857864746,17.885507209841705
1582585873.875721,39.6,18.0,18.081622750964016,980.0662089066366,280.1872698923781,"(-0.09, -0.51, 9.39)","(359.9375, -0.375, 11.0625)","(-0.07, -0.52, 9.790000000000001)","(0.0, -0.002181661564992912, -0.002181661564992912)","(-0.02, 0.0, -0.41000000000000003)","(34.5, -27.25, -66.375)",22,"(0.9996337890625, -0.0269775390625, 0.00372314453125, 6.103515625e-05)",37440,1.8981734950789653,13540.716261359961,17.790341384300007
1582585879.340261,39.5,18.0,18.09051323821768,979.9770862441278,279.8506120265513,"(-0.11, -0.49, 9.39)","(359.9375, -0.375, 3.0625)","(-0.07, -0.52, 9.790000000000001)","(-0.003272492347489368, -0.001090830782496456, 0.0)","(-0.02, 0.03, -0.41000000000000003)","(33.75, -27.6875, -65.25)",22,"(0.9996337890625, -0.0269775390625, 0.00372314453125, 6.103515625e-05)",37696,1.8949507896543831,13540.716261359961,17.790341384300007
1582585884.804922,39.7,18.6,18.09051323821768,980.0351356944665,280.1872698923781,"(-0.08, -0.49, 9.38)","(359.9375, -0.375, 3.0625)","(-0.07, -0.52, 9.790000000000001)","(0.003272492347489368, 0.0, 0.0)","(-0.01, 0.01, -0.41000000000000003)","(34.1875, -27.0, -65.25)",22,"(0.9996337890625, -0.0269775390625, 0.00372314453125, 6.103515625e-05)",37632,1.8949507896543831,13649.453285698823,17.599987673473436
1582585890.270691,39.5,18.3,18.081622750964016,979.9169906428361,279.513964843573,"(-0.09, -0.51, 9.36)","(359.9375, -0.375, 3.0625)","(-0.07, -0.52, 9.790000000000001)","(0.0, 0.004363323129985824, -0.001090830782496456)","(-0.03, 0.01, -0.4)","(33.75, -27.0, -66.75)",22,"(0.9996337890625, -0.0269775390625, 0.00372314453125, 6.103515625e-05)",37632,1.8949507896543831,13649.453285698823,17.599987673473436
1582585895.735896,39.5,18.3,18.081622750964016,980.0662089066366,280.7720795998378,"(-0.1, -0.49, 9.39)","(359.9375, -0.375, 3.0625)","(-0.07, -0.52, 9.790000000000001)","(0.0, -0.003272492347489368, -0.001090830782496456)","(-0.02, 0.02, -0.4)","(33.75, -27.25, -67.875)",22,"(0.9996337890625, -0.0269775390625, 0.00372314453125, 6.103515625e-05)",37568,1.8949507896543831,13486.721857864746,17.885507209841705
1582585901.200423,39.6,18.0,18.086067996919155,980.0268260357444,280.7720795998378,"(-0.1, -0.51, 9.39)","(359.9375, -0.375, 3.0625)","(-0.07, -0.52, 9.790000000000001)","(0.0, 0.001090830782496456, 0.0)","(0.0, 0.01, -0.4)","(34.1875, -27.6875, -66.0)",22,"(0.9996337890625, -0.0269775390625, 0.00372314453125, 6.103515625e-05)",37696,1.8949507896543831,13486.721857864746,17.885507209841705
1582585906.664725,39.5,16.8,18.099403706844896,979.9480603890624,279.8506120265513,"(-0.07, -0.5, 9.36)","(359.9375, -0.375, 3.0625)","(-0.07, -0.52, 9.790000000000001)","(0.0, 0.001090830782496456, 0.001090830782496456)","(-0.01, 0.01, -0.43)","(33.75, -27.0, -66.75)",22,"(0.9996337890625, -0.0269775390625, 0.00372314453125, 6.103515625e-05)",37568,1.8949507896543831,13540.716261359961,17.790341384300007
1582585912.128947,39.4,17.2,18.09051323821768,979.9874431965536,280.8606176757007,"(-0.1, -0.51, 9.4)","(359.9375, -0.375, 3.0625)","(-0.07, -0.52, 9.790000000000001)","(0.0, 0.002181661564992912, -0.002181661564992912)","(-0.02, 0.01, -0.42)","(34.1875, -27.25, -66.75)",22,"(0.9996337890625, -0.0269775390625, 0.00372314453125, 6.103515625e-05)",37696,1.8981734950789653,13540.716261359961,17.790341384300007
1582585917.593618,39.3,16.8,18.086067996919155,979.8879652340783,280.1872698923781,"(-0.08, -0.52, 9.39)","(359.9375, -0.375, 3.0625)","(-0.07, -0.52, 9.790000000000001)","(0.001090830782496456, -0.001090830782496456, 0.002181661564992912)","(-0.02, 0.0, -0.41000000000000003)","(34.1875, -26.5625, -66.375)",22,"(0.9996337890625, -0.0269775390625, 0.00372314453125, 6.103515625e-05)",37696,1.8981734950789653,13594.959495949595,17.695168460264597
1582585923.058934,39.2,17.7,18.086067996919155,980.0558511840032,280.1872698923781,"(-0.08, -0.51, 9.41)","(359.9375, -0.375, 3.0625)","(-0.07, -0.52, 9.790000000000001)","(0.0, 0.001090830782496456, -0.001090830782496456)","(0.0, 0.0, -0.41000000000000003)","(33.375, -27.6875, -66.75)",22,"(0.9996337890625, -0.0269775390625, 0.00372314453125, 6.103515625e-05)",37760,1.9013962005035476,13540.716261359961,17.790341384300007
1582585928.523618,39.4,17.4,18.09051323821768,980.1055918092316,279.8506120265513,"(-0.08, -0.53, 9.4)","(359.9375, -0.375, 3.0625)","(-0.07, -0.52, 9.790000000000001)","(-0.002181661564992912, 0.002181661564992912, 0.0)","(0.0, 0.01, -0.39)","(33.75, -28.0625, -66.0)",22,"(0.9996337890625, -0.0269775390625, 0.00372314453125, 6.103515625e-05)",37760,1.9013962005035476,13486.721857864746,17.885507209841705
1582585933.987886,39.1,17.1,18.081622750964016,980.1242577430871,278.84070252301836,"(-0.09, -0.51, 9.39)","(359.9375, -0.375, 3.0625)","(-0.07, -0.52, 9.790000000000001)","(0.001090830782496456, 0.002181661564992912, 0.001090830782496456)","(-0.02, 0.01, -0.43)","(34.5, -27.25, -66.75)",22,"(0.9996337890625, -0.0269775390625, 0.00372314453125, 6.103515625e-05)",37632,1.8917280842298008,13486.721857864746,17.885507209841705
1582585939.453953,39.1,17.0,18.077177500352263,980.0351356944665,280.27580967421454,"(-0.08, -0.5, 9.36)","(359.9375, -0.375, 3.0625)","(-0.07, -0.52, 9.790000000000001)","(-0.002181661564992912, 0.0, -0.001090830782496456)","(-0.01, 0.02, -0.39)","(33.375, -27.25, -66.0)",22,"(0.9996337890625, -0.0269775390625, 0.00372314453125, 6.103515625e-05)",37632,1.8949507896543831,13486.721857864746,17.885507209841705
1582585944.91838,39.3,17.0,18.081622750964016,980.0351356944665,280.45289188937926,"(-0.09, -0.5, 9.39)","(359.9375, -0.375, 3.0625)","(-0.07, -0.52, 9.790000000000001)","(-0.002181661564992912, -0.003272492347489368, -0.001090830782496456)","(0.0, 0.02, -0.42)","(34.1875, -27.25, -65.5625)",22,"(0.9996337890625, -0.0269775390625, 0.00372314453125, 6.103515625e-05)",37696,1.9013962005035476,13486.721857864746,17.885507209841705
1582585950.383985,39.1,17.0,18.077177500352263,980.1035406836095,279.53149770602977,"(-0.08, -0.49, 9.38)","(359.9375, -0.375, 3.0625)","(-0.07, -0.52, 9.790000000000001)","(-0.002181661564992912, -0.001090830782496456, -0.002181661564992912)","(0.0, 0.01, -0.39)","(34.1875, -27.0, -66.0)",22,"(0.9996337890625, -0.0269775390625, 0.00372314453125, 6.103515625e-05)",37760,1.9013962005035476,13649.453285698823,17.599987673473436
1582585955.848501,39.0,17.2,18.077177500352263,980.0247779275654,280.2047781012567,"(-0.1, -0.49, 9.39)","(359.9375, -0.375, 3.0625)","(-0.07, -0.52, 9.790000000000001)","(0.001090830782496456, -0.002181661564992912, 0.001090830782496456)","(-0.02, 0.02, -0.44)","(34.5, -27.25, -66.0)",22,"(0.9996337890625, -0.0269775390625, 0.00372314453125, 6.103515625e-05)",37696,1.9013962005035476,13486.721857864746,17.885507209841705
1582585961.314113,38.9,17.2,18.077177500352263,979.9750392005521,279.6910469354,"(-0.08, -0.51, 9.39)","(359.9375, -0.375, 3.0625)","(-0.07, -0.52, 9.790000000000001)","(0.001090830782496456, 0.00545415391248228, 0.0)","(-0.02, 0.03, -0.4)","(33.375, -27.0, -66.375)",22,"(0.9996337890625, -0.0269775390625, 0.00372314453125, 6.103515625e-05)",37568,1.8949507896543831,13432.97457718025,17.98066670000918
1582585966.778529,38.9,17.2,18.06828698515892,979.8465402986978,280.2047781012567,"(-0.08, -0.51, 9.36)","(359.9375, -0.375, 3.0625)","(-0.07, -0.52, 9.790000000000001)","(-0.001090830782496456, 0.0, 0.001090830782496456)","(0.0, 0.0, -0.39)","(33.75, -27.6875, -66.375)",22,"(0.9996337890625, -0.0269775390625, 0.00372314453125, 6.103515625e-05)",37696,1.8949507896543831,13540.716261359961,17.790341384300007
1582585972.243118,39.1,18.2,18.06828698515892,979.9750392005521,280.0276932962223,"(-0.1, -0.49, 9.38)","(359.9375, -0.375, 3.0625)","(-0.07, -0.52, 9.790000000000001)","(0.001090830782496456, 0.0, 0.001090830782496456)","(-0.02, 0.04, -0.39)","(34.1875, -27.0, -65.1875)",22,"(0.9996337890625, -0.0269775390625, 0.00372314453125, 6.103515625e-05)",37632,1.8949507896543831,13486.721857864746,17.885507209841705
1582585977.707497,39.3,18.7,18.0727322450839,980.0641592897358,279.8681325626199,"(-0.08, -0.52, 9.38)","(359.9375, -0.375, 3.0625)","(-0.07, -0.52, 9.790000000000001)","(-0.002181661564992912, -0.004363323129985824, 0.001090830782496456)","(-0.01, 0.01, -0.41000000000000003)","(33.75, -27.0, -67.875)",22,"(0.9996337890625, -0.0269775390625, 0.00372314453125, 6.103515625e-05)",37696,1.8981734950789653,13486.721857864746,17.885507209841705
1582585983.172623,39.7,19.6,18.0727322450839,980.0931821317374,280.2047781012567,"(-0.09, -0.51, 9.38)","(359.9375, -0.375, 3.0625)","(-0.07, -0.52, 9.790000000000001)","(0.0, 0.001090830782496456, 0.0)","(-0.01, 0.0, -0.4)","(33.75, -28.0625, -65.5625)",22,"(0.9996337890625, -0.0269775390625, 0.00372314453125, 6.103515625e-05)",37824,1.8949507896543831,13486.721857864746,17.885507209841705
1582585988.637226,40.1,19.1,18.06384172057733,980.0641592897358,279.6910469354,"(-0.1, -0.51, 9.39)","(359.9375, -0.375, 3.0625)","(-0.07, -0.52, 9.790000000000001)","(0.001090830782496456, -0.002181661564992912, 0.001090830782496456)","(-0.02, 0.01, -0.38)","(33.75, -27.25, -67.0625)",22,"(0.9996337890625, -0.0269775390625, 0.00372314453125, 6.103515625e-05)",37696,1.8981734950789653,13486.721857864746,17.885507209841705
1582585994.101555,39.9,17.3,18.0727322450839,980.0144201459121,279.77958930708644,"(-0.1, -0.5, 9.4)","(359.9375, -0.375, 3.0625)","(-0.07, -0.52, 9.790000000000001)","(0.0, -0.003272492347489368, -0.001090830782496456)","(-0.01, 0.01, -0.4)","(34.1875, -26.5625, -65.5625)",22,"(0.9996337890625, -0.0269775390625, 0.00372314453125, 6.103515625e-05)",37760,1.9078416113527121,13540.716261359961,17.790341384300007
1582585999.570257,40.0,17.2,18.059396451339126,979.9439669224265,279.53149770602977,"(-0.09, -0.51, 9.4)","(359.9375, -0.375, 3.0625)","(-0.07, -0.52, 9.790000000000001)","(0.0, -0.003272492347489368, -0.001090830782496456)","(-0.01, 0.02, -0.4)","(33.375, -27.25, -66.0)",22,"(0.9996337890625, -0.0269775390625, 0.00372314453125, 6.103515625e-05)",37760,1.8981734950789653,13594.959495949595,17.695168460264597
1582586005.034716,40.1,17.3,18.05495117744431,979.9833467124523,280.38186644167905,"(-0.07, -0.53, 9.38)","(359.9375, -0.375, 3.0625)","(-0.07, -0.52, 9.790000000000001)","(-0.002181661564992912, -0.004363323129985824, 0.002181661564992912)","(-0.02, 0.03, -0.38)","(33.375, -27.6875, -66.0)",22,"(0.9996337890625, -0.0269775390625, 0.00372314453125, 6.103515625e-05)",37696,1.9013962005035476,13594.959495949595,17.695168460264597
1582586010.499293,39.8,17.3,18.06828698515892,980.0641592897358,280.2933218295395,"(-0.09, -0.52, 9.38)","(359.9375, -0.375, 3.0625)","(-0.07, -0.52, 9.790000000000001)","(0.0, -0.003272492347489368, 0.0)","(0.0, 0.02, -0.38)","(33.375, -27.25, -66.75)",22,"(0.9996337890625, -0.0269775390625, 0.00372314453125, 6.103515625e-05)",37760,1.9013962005035476,13486.721857864746,17.885507209841705
1582586015.964624,39.6,17.6,18.0727322450839,980.0330847451932,280.54143432271735,"(-0.09, -0.54, 9.370000000000001)","(359.9375, -0.375, 3.0625)","(-0.07, -0.52, 9.790000000000001)","(0.0, 0.0, 0.0)","(-0.01, 0.01, -0.41000000000000003)","(33.75, -27.0, -66.375)",22,"(0.9996337890625, -0.0269775390625, 0.00372314453125, 6.103515625e-05)",37760,1.9013962005035476,13540.716261359961,17.790341384300007
1582586021.429192,39.4,17.9,18.06384172057733,979.9646817892577,280.78955920556325,"(-0.09, -0.49, 9.35)","(359.9375, -0.375, 3.0625)","(-0.07, -0.52, 9.790000000000001)","(0.0, -0.001090830782496456, 0.0)","(0.0, 0.03, -0.41000000000000003)","(33.75, -27.25, -66.0)",22,"(0.9996337890625, -0.0269775390625, 0.00372314453125, 6.103515625e-05)",37632,1.8949507896543831,13486.721857864746,17.885507209841705
1582586026.894737,39.5,17.9,18.0727322450839,979.8962774049296,280.0276932962223,"(-0.1, -0.51, 9.36)","(359.9375, -0.375, 3.0625)","(-0.07, -0.52, 9.790000000000001)","(-0.002181661564992912, 0.001090830782496456, 0.0)","(-0.01, 0.02, -0.39)","(34.1875, -27.25, -66.375)",22,"(0.9996337890625, -0.0269775390625, 0.00372314453125, 6.103515625e-05)",37632,1.8885053788052186,13486.721857864746,17.885507209841705
1582586032.359734,39.6,18.0,18.05495117744431,980.0247779275654,279.9566767020102,"(-0.11, -0.5, 9.34)","(359.9375, -0.375, 3.0625)","(-0.07, -0.52, 9.790000000000001)","(-0.001090830782496456, 0.001090830782496456, 0.0)","(-0.01, 0.02, -0.4)","(32.75, -27.6875, -66.75)",22,"(0.9996337890625, -0.0269775390625, 0.00372314453125, 6.103515625e-05)",37760,1.8949507896543831,13540.716261359961,17.790341384300007
1582586037.824327,39.6,17.5,18.06828698515892,979.9646817892577,280.54143432271735,"(-0.09, -0.49, 9.38)","(359.9375, -0.375, 3.0625)","(-0.07, -0.52, 9.790000000000001)","(0.0, 0.001090830782496456, -0.001090830782496456)","(0.0, 0.03, -0.39)","(33.0625, -28.0625, -67.5)",22,"(0.9996337890625, -0.0269775390625, 0.00372314453125, 6.103515625e-05)",37504,1.8917280842298008,13540.716261359961,17.790341384300007
