timestamp_EPOCHms,ublox_latitude,ublox_longitude
1582661532.17059,42.292276,-83.716343
1582661532.17059,42.292287,-83.716348
1582661532.17059,42.292297,-83.716354
1582661532.17059,42.292297,-83.716354
1582661532.17059,42.292322,-83.716379
1582661532.17059,42.292331,-83.716389
1582661532.17059,42.292331,-83.716389
1582661532.17059,42.292348,-83.716410
1582661532.17059,42.292348,-83.716410
1582661532.17059,42.292348,-83.716410
1582661532.17059,42.292377,-83.716454
1582661532.17059,42.292377,-83.716454
1582661532.17059,42.292377,-83.716454
1582661532.17059,42.292377,-83.716454
1582661532.17059,42.292416,-83.716507
1582661532.17059,42.292416,-83.716507
1582661532.17059,42.292416,-83.716507
1582661532.17059,42.292416,-83.716507
1582661532.17059,42.292416,-83.716507
1582661532.17059,42.292416,-83.716507
1582661532.17059,42.292462,-83.716565
1582661532.17059,42.292462,-83.716565
1582661532.17059,42.292469,-83.716574
1582661532.17059,42.292477,-83.716583
1582661532.17059,42.292477,-83.716583
1582661532.17059,42.292477,-83.716583
1582661532.17059,42.292516,-83.716598
1582661532.17059,42.292525,-83.716600
1582661532.17059,42.292535,-83.716603
1582661532.17059,42.292545,-83.716606
1582661532.17059,42.292555,-83.716610
1582661532.17059,42.292555,-83.716610
1582661532.17059,42.292555,-83.716610
1582661532.17059,42.292555,-83.716610
1582661532.17059,42.292555,-83.716610
1582661532.17059,42.292595,-83.716641
1582661532.17059,42.292610,-83.716655
1582661532.17059,42.292616,-83.716657
1582661532.17059,42.292616,-83.716657
1582661532.17059,42.292616,-83.716657
1582661532.17059,42.292616,-83.716657
1582661532.17059,42.292623,-83.716651
1582661532.17059,42.292624,-83.716651
1582661532.17059,42.292624,-83.716651
1582661532.17059,42.292622,-83.716652
1582661532.17059,42.292622,-83.716652
1582661532.17059,42.292622,-83.716652
1582661532.17059,42.292619,-83.716647
1582661532.17059,42.292619,-83.716647
1582661532.17059,42.292619,-83.716647
1582661532.17059,42.292619,-83.716647
1582661532.17059,42.292627,-83.716652
1582661532.17059,42.292627,-83.716652
1582661532.17059,42.292627,-83.716652
1582661532.17059,42.292654,-83.716657
1582661532.17059,42.292654,-83.716657
1582661532.17059,42.292654,-83.716657
1582661532.17059,42.292654,-83.716657
1582661532.17059,42.292654,-83.716657
1582661532.17059,42.292654,-83.716657
1582661532.17059,42.292654,-83.716657
1582661532.17059,42.292654,-83.716657
1582661532.17059,42.292747,-83.716686
1582661532.17059,42.292747,-83.716686
1582661532.17059,42.292763,-83.716696
1582661532.17059,42.292763,-83.716696
1582661532.17059,42.292763,-83.716696
1582661532.17059,42.292763,-83.716696
1582661532.17059,42.292763,-83.716696
1582661532.17059,42.292763,-83.716696
1582661532.17059,42.292763,-83.716696
1582661532.17059,42.292763,-83.716696
1582661532.17059,42.292763,-83.716696
1582661532.17059,42.292813,-83.716742
1582661532.17059,42.292813,-83.716742
1582661532.17059,42.292813,-83.716742
1582661532.17059,42.292818,-83.716744
1582661532.17059,42.292818,-83.716744
1582661532.17059,42.292818,-83.716744
1582661532.17059,42.292818,-83.716744
1582661532.17059,42.292818,-83.716744
1582661532.17059,42.292823,-83.716758
1582661532.17059,42.292823,-83.716758
1582661532.17059,42.292823,-83.716758
1582661532.17059,42.292823,-83.716758
1582661532.17059,42.292823,-83.716758
1582661532.17059,42.292823,-83.716758
1582661532.17059,42.292823,-83.716758
1582661532.17059,42.292823,-83.716758
1582661532.17059,42.292823,-83.716758
1582661532.17059,42.292823,-83.716758
1582661532.17059,42.292823,-83.716758
1582661532.17059,42.292823,-83.716758
1582661532.17059,42.292823,-83.716758
1582661532.17059,42.292852,-83.716779
1582661532.17059,42.292855,-83.716782
1582661532.17059,42.292856,-83.716784
1582661532.17059,42.292857,-83.716784
1582661532.17059,42.292857,-83.716784
1582661532.17059,42.292858,-83.716785
1582661532.17059,42.292861,-83.716786
1582661532.17059,42.292861,-83.716786
1582661532.17059,42.292863,-83.716789
1582661532.17059,42.292867,-83.716790
1582661532.17059,42.292870,-83.716790
1582661532.17059,42.292870,-83.716790
1582661532.17059,42.292870,-83.716790
1582661532.17059,42.292870,-83.716790
1582661532.17059,42.292870,-83.716790
1582661532.17059,42.292870,-83.716790
1582661532.17059,42.292870,-83.716790
1582661532.17059,42.292870,-83.716790
1582661532.17059,42.292870,-83.716790
1582661532.17059,42.292870,-83.716790
1582661532.17059,42.292912,-83.716793
1582661532.17059,42.292912,-83.716793
1582661532.17059,42.292912,-83.716793
1582661532.17059,42.292912,-83.716793
1582661532.17059,42.292912,-83.716793
1582661532.17059,42.292912,-83.716793
1582661532.17059,42.292912,-83.716793
1582661532.17059,42.292912,-83.716793
1582661532.17059,42.292912,-83.716793
1582661532.17059,42.292912,-83.716793
1582661532.17059,42.292912,-83.716793
1582661532.17059,42.292912,-83.716793
1582661532.17059,42.292912,-83.716793
1582661532.17059,42.292912,-83.716793
1582661532.17059,42.292912,-83.716793
1582661532.17059,42.292986,-83.716805
1582661532.17059,42.292986,-83.716805
1582661532.17059,42.292993,-83.716808
1582661532.17059,42.292993,-83.716808
1582661532.17059,42.292993,-83.716808
1582661532.17059,42.292993,-83.716808
1582661532.17059,42.292993,-83.716808
1582661532.17059,42.292993,-83.716808
1582661532.17059,42.292993,-83.716808
1582661532.17059,42.292993,-83.716808
1582661532.17059,42.292993,-83.716808
1582661532.17059,42.292993,-83.716808
1582661532.17059,42.292993,-83.716808
1582661532.17059,42.292993,-83.716808
1582661532.17059,42.292993,-83.716808
1582661532.17059,42.292993,-83.716808
1582661532.17059,42.292993,-83.716808
1582661532.17059,42.292993,-83.716808
1582661532.17059,42.293105,-83.716847
1582661532.17059,42.293121,-83.716854
1582661532.17059,42.293121,-83.716854
1582661532.17059,42.293121,-83.716854
1582661532.17059,42.293121,-83.716854
1582661532.17059,42.293121,-83.716854
1582661532.17059,42.293163,-83.716881
1582661532.17059,42.293163,-83.716881
1582661532.17059,42.293163,-83.716881
1582661532.17059,42.293163,-83.716881
1582661532.17059,42.293204,-83.716893
1582661532.17059,42.293204,-83.716893
1582661532.17059,42.293204,-83.716893
1582661532.17059,42.293204,-83.716893
1582661532.17059,42.293204,-83.716893
1582661532.17059,42.293204,-83.716893
1582661532.17059,42.293204,-83.716893
1582661532.17059,42.293204,-83.716893
1582661532.17059,42.293254,-83.716868
1582661532.17059,42.293254,-83.716868
1582661532.17059,42.293254,-83.716868
1582661532.17059,42.293254,-83.716868
1582661532.17059,42.293254,-83.716868
1582661532.17059,42.293310,-83.716891
1582661532.17059,42.293310,-83.716891
1582661532.17059,42.293310,-83.716891
1582661532.17059,42.293344,-83.716893
1582661532.17059,42.293344,-83.716893
1582661532.17059,42.293376,-83.716897
1582661532.17059,42.293388,-83.716898
1582661532.17059,42.293388,-83.716898
1582661532.17059,42.293388,-83.716898
1582661532.17059,42.293388,-83.716898
1582661532.17059,42.293446,-83.716903
1582661532.17059,42.293446,-83.716903
1582661532.17059,42.293446,-83.716903
1582661532.17059,42.293446,-83.716903
1582661532.17059,42.293446,-83.716903
1582661532.17059,42.293499,-83.716903
1582661532.17059,42.293499,-83.716903
1582661532.17059,42.293499,-83.716903
1582661532.17059,42.293518,-83.716875
1582661532.17059,42.293518,-83.716875
1582661532.17059,42.293518,-83.716875
1582661532.17059,42.293518,-83.716875
1582661532.17059,42.293518,-83.716875
1582661532.17059,42.293528,-83.716793
1582661532.17059,42.293528,-83.716793
1582661532.17059,42.293528,-83.716793
1582661532.17059,42.293528,-83.716793
1582661532.17059,42.293528,-83.716793
1582661532.17059,42.293528,-83.716793
1582661532.17059,42.293528,-83.716793
1582661532.17059,42.293528,-83.716793
1582661532.17059,42.293528,-83.716793
1582661532.17059,42.293528,-83.716793
1582661532.17059,42.293528,-83.716793
1582661532.17059,42.293528,-83.716793
1582661532.17059,42.293521,-83.716694
1582661532.17059,42.293520,-83.716688
1582661532.17059,42.293520,-83.716688
1582661532.17059,42.293520,-83.716688
1582661532.17059,42.293520,-83.716688
1582661532.17059,42.293520,-83.716688
1582661532.17059,42.293521,-83.716656
1582661532.17059,42.293521,-83.716656
1582661532.17059,42.293521,-83.716656
1582661532.17059,42.293521,-83.716656
1582661532.17059,42.293521,-83.716656
1582661532.17059,42.293521,-83.716656
1582661532.17059,42.293526,-83.716619
1582661532.17059,42.293526,-83.716619
1582661532.17059,42.293526,-83.716619
1582661532.17059,42.293526,-83.716619
1582661532.17059,42.293526,-83.716619
1582661532.17059,42.293526,-83.716619
1582661532.17059,42.293526,-83.716619
1582661532.17059,42.293526,-83.716619
1582661532.17059,42.293526,-83.716619
1582661532.17059,42.293628,-83.716575
1582661532.17059,42.293638,-83.716569
1582661532.17059,42.293651,-83.716545
1582661532.17059,42.293651,-83.716545
1582661532.17059,42.293657,-83.716532
1582661532.17059,42.293657,-83.716532
1582661532.17059,42.293673,-83.716511
1582661532.17059,42.293673,-83.716511
1582661532.17059,42.293691,-83.716497
1582661532.17059,42.293691,-83.716497
1582661532.17059,42.293719,-83.716481
1582661532.17059,42.293719,-83.716481
1582661532.17059,42.293719,-83.716481
1582661532.17059,42.293719,-83.716481
1582661532.17059,42.293719,-83.716481
1582661532.17059,42.293736,-83.716414
1582661532.17059,42.293736,-83.716414
1582661532.17059,42.293736,-83.716387
1582661532.17059,42.293736,-83.716387
1582661532.17059,42.293734,-83.716362
1582661532.17059,42.293734,-83.716347
1582661532.17059,42.293734,-83.716347
1582661532.17059,42.293734,-83.716347
1582661532.17059,42.293734,-83.716347
1582661532.17059,42.293734,-83.716347
1582661532.17059,42.293734,-83.716347
1582661532.17059,42.293734,-83.716347
1582661532.17059,42.293734,-83.716347
1582661532.17059,42.293734,-83.716347
1582661532.17059,42.293721,-83.716225
1582661532.17059,42.293721,-83.716225
1582661532.17059,42.293721,-83.716225
1582661532.17059,42.293721,-83.716225
1582661532.17059,42.293721,-83.716225
1582661532.17059,42.293721,-83.716225
1582661532.17059,42.293655,-83.716213
1582661532.17059,42.293655,-83.716213
1582661532.17059,42.293655,-83.716213
1582661532.17059,42.293607,-83.716220
1582661532.17059,42.293607,-83.716220
1582661532.17059,42.293607,-83.716220
1582661532.17059,42.293607,-83.716220
1582661532.17059,42.293607,-83.716220
1582661532.17059,42.293607,-83.716220
1582661532.17059,42.293607,-83.716220
1582661532.17059,42.293607,-83.716220
1582661532.17059,42.293607,-83.716220
1582661532.17059,42.293607,-83.716220
1582661532.17059,42.293607,-83.716220
1582661532.17059,42.293607,-83.716220
1582661532.17059,42.293607,-83.716220
1582661532.17059,42.293577,-83.716395
1582661532.17059,42.293577,-83.716395
1582661532.17059,42.293578,-83.716428
1582661532.17059,42.293578,-83.716428
1582661532.17059,42.293578,-83.716428
1582661532.17059,42.293578,-83.716428
1582661532.17059,42.293578,-83.716428
1582661532.17059,42.293578,-83.716428
1582661532.17059,42.293578,-83.716428
1582661532.17059,42.293626,-83.716517
1582661532.17059,42.293626,-83.716517
1582661532.17059,42.293647,-83.716526
1582661532.17059,42.293647,-83.716526
1582661532.17059,42.293647,-83.716526
1582661532.17059,42.293647,-83.716526
1582661532.17059,42.293687,-83.716525
1582661532.17059,42.293687,-83.716525
1582661532.17059,42.293713,-83.716510
1582661532.17059,42.293713,-83.716510
1582661532.17059,42.293713,-83.716510
1582661532.17059,42.293730,-83.716476
1582661532.17059,42.293730,-83.716476
1582661532.17059,42.293730,-83.716476
1582661532.17059,42.293740,-83.716433
1582661532.17059,42.293740,-83.716433
1582661532.17059,42.293740,-83.716433
1582661532.17059,42.293740,-83.716433
1582661532.17059,42.293740,-83.716433
1582661532.17059,42.293740,-83.716433
1582661532.17059,42.293743,-83.716329
1582661532.17059,42.293743,-83.716329
1582661532.17059,42.293743,-83.716329
1582661532.17059,42.293743,-83.716329
1582661532.17059,42.293743,-83.716329
1582661532.17059,42.293740,-83.716257
1582661532.17059,42.293740,-83.716257
1582661532.17059,42.293740,-83.716257
1582661532.17059,42.293740,-83.716257
1582661532.17059,42.293740,-83.716257
1582661532.17059,42.293740,-83.716257
1582661532.17059,42.293740,-83.716257
1582661532.17059,42.293740,-83.716257
1582661532.17059,42.293740,-83.716257
1582661532.17059,42.293740,-83.716257
1582661532.17059,42.293740,-83.716257
1582661532.17059,42.293740,-83.716257
1582661532.17059,42.293740,-83.716257
1582661532.17059,42.293877,-83.716214
1582661532.17059,42.293877,-83.716214
1582661532.17059,42.293877,-83.716214
1582661532.17059,42.293919,-83.716211
1582661532.17059,42.293919,-83.716211
1582661532.17059,42.293919,-83.716211
1582661532.17059,42.293936,-83.716189
1582661532.17059,42.293937,-83.716177
1582661532.17059,42.293937,-83.716177
1582661532.17059,42.293937,-83.716177
1582661532.17059,42.293937,-83.716177
1582661532.17059,42.293937,-83.716177
1582661532.17059,42.293937,-83.716177
1582661532.17059,42.293939,-83.716087
1582661532.17059,42.293939,-83.716087
1582661532.17059,42.293939,-83.716087
1582661532.17059,42.293938,-83.716028
1582661532.17059,42.293938,-83.716028
1582661532.17059,42.293938,-83.716028
1582661532.17059,42.293938,-83.715986
1582661532.17059,42.293938,-83.715986
1582661532.17059,42.293938,-83.715986
1582661532.17059,42.293936,-83.715944
1582661532.17059,42.293936,-83.715944
1582661532.17059,42.293936,-83.715944
1582661532.17059,42.293936,-83.715944
1582661532.17059,42.293936,-83.715944
1582661532.17059,42.293936,-83.715944
1582661532.17059,42.293936,-83.715944
1582661532.17059,42.293936,-83.715944
1582661532.17059,42.293935,-83.715829
1582661532.17059,42.293935,-83.715829
1582661532.17059,42.293935,-83.715829
1582661532.17059,42.293935,-83.715829
1582661532.17059,42.293935,-83.715829
1582661532.17059,42.293935,-83.715829
1582661532.17059,42.293930,-83.715737
1582661532.17059,42.293930,-83.715737
1582661532.17059,42.293931,-83.715694
1582661532.17059,42.293931,-83.715694
1582661532.17059,42.293931,-83.715679
1582661532.17059,42.293931,-83.715679
1582661532.17059,42.293927,-83.715649
1582661532.17059,42.293927,-83.715649
1582661532.17059,42.293926,-83.715606
1582661532.17059,42.293926,-83.715606
1582661532.17059,42.293927,-83.715574
1582661532.17059,42.293927,-83.715574
1582661532.17059,42.293928,-83.715542
1582661532.17059,42.293928,-83.715542
1582661532.17059,42.293928,-83.715542
1582661532.17059,42.293928,-83.715542
1582661532.17059,42.293928,-83.715542
1582661532.17059,42.293928,-83.715542
1582661532.17059,42.293931,-83.715434
1582661532.17059,42.293929,-83.715420
1582661532.17059,42.293928,-83.715405
1582661532.17059,42.293928,-83.715405
1582661532.17059,42.293925,-83.715360
1582661532.17059,42.293925,-83.715360
1582661532.17059,42.293925,-83.715360
1582661532.17059,42.293929,-83.715310
1582661532.17059,42.293929,-83.715310
1582661532.17059,42.293929,-83.715310
1582661532.17059,42.293931,-83.715268
1582661532.17059,42.293931,-83.715268
1582661532.17059,42.293931,-83.715268
1582661532.17059,42.293931,-83.715268
1582661532.17059,42.293931,-83.715268
1582661532.17059,42.293931,-83.715268
1582661532.17059,42.293933,-83.715165
1582661532.17059,42.293931,-83.715133
1582661532.17059,42.293931,-83.715133
1582661532.17059,42.293931,-83.715133
1582661532.17059,42.293931,-83.715133
1582661532.17059,42.293931,-83.715133
1582661532.17059,42.293930,-83.715058
1582661532.17059,42.293931,-83.715042
1582661532.17059,42.293931,-83.715042
1582661532.17059,42.293931,-83.715042
1582661532.17059,42.293931,-83.715042
1582661532.17059,42.293931,-83.715042
1582661532.17059,42.293931,-83.715042
1582661532.17059,42.293931,-83.715042
1582661532.17059,42.293931,-83.714943
1582661532.17059,42.293931,-83.714943
1582661532.17059,42.293931,-83.714943
1582661532.17059,42.293934,-83.714902
1582661532.17059,42.293934,-83.714888
1582661532.17059,42.293934,-83.714888
1582661532.17059,42.293935,-83.714857
1582661532.17059,42.293935,-83.714857
1582661532.17059,42.293935,-83.714857
1582661532.17059,42.293935,-83.714857
1582661532.17059,42.293931,-83.714782
1582661532.17059,42.293931,-83.714782
1582661532.17059,42.293931,-83.714782
1582661532.17059,42.293931,-83.714782
1582661532.17059,42.293932,-83.714723
1582661532.17059,42.293931,-83.714708
1582661532.17059,42.293931,-83.714708
1582661532.17059,42.293931,-83.714708
1582661532.17059,42.293931,-83.714708
1582661532.17059,42.293934,-83.714626
1582661532.17059,42.293934,-83.714626
1582661532.17059,42.293934,-83.714626
1582661532.17059,42.293934,-83.714626
1582661532.17059,42.293934,-83.714626
1582661532.17059,42.293938,-83.714548
1582661532.17059,42.293938,-83.714548
1582661532.17059,42.293938,-83.714515
1582661532.17059,42.293938,-83.714515
1582661532.17059,42.293937,-83.714486
1582661532.17059,42.293937,-83.714486
1582661532.17059,42.293937,-83.714486
1582661532.17059,42.293937,-83.714486
1582661532.17059,42.293932,-83.714419
1582661532.17059,42.293932,-83.714419
1582661532.17059,42.293933,-83.714372
1582661532.17059,42.293933,-83.714372
1582661532.17059,42.293933,-83.714372
1582661532.17059,42.293933,-83.714324
1582661532.17059,42.293933,-83.714292
1582661532.17059,42.293932,-83.714276
1582661532.17059,42.293932,-83.714276
1582661532.17059,42.293932,-83.714276
1582661532.17059,42.293932,-83.714276
1582661532.17059,42.293937,-83.714212
1582661532.17059,42.293937,-83.714212
1582661532.17059,42.293938,-83.714196
1582661532.17059,42.293936,-83.714162
1582661532.17059,42.293938,-83.714132
1582661532.17059,42.293940,-83.714112
1582661532.17059,42.293940,-83.714096
1582661532.17059,42.293940,-83.714096
1582661532.17059,42.293938,-83.714064
1582661532.17059,42.293938,-83.714064
1582661532.17059,42.293937,-83.714031
1582661532.17059,42.293936,-83.714016
1582661532.17059,42.293936,-83.714016
1582661532.17059,42.293933,-83.713986
1582661532.17059,42.293933,-83.713986
1582661532.17059,42.293932,-83.713971
1582661532.17059,42.293931,-83.713957
1582661532.17059,42.293931,-83.713957
1582661532.17059,42.293933,-83.713926
1582661532.17059,42.293933,-83.713926
1582661532.17059,42.293933,-83.713926
1582661532.17059,42.293933,-83.713926
1582661532.17059,42.293939,-83.713847
1582661532.17059,42.293939,-83.713847
1582661532.17059,42.293937,-83.713816
1582661532.17059,42.293937,-83.713801
1582661532.17059,42.293934,-83.713755
1582661532.17059,42.293934,-83.713755
1582661532.17059,42.293934,-83.713755
1582661532.17059,42.293934,-83.713755
1582661532.17059,42.293937,-83.713690
1582661532.17059,42.293937,-83.713674
1582661532.17059,42.293938,-83.713657
1582661532.17059,42.293938,-83.713640
1582661532.17059,42.293938,-83.713623
1582661532.17059,42.293938,-83.713623
1582661532.17059,42.293938,-83.713623
1582661532.17059,42.293938,-83.713623
1582661532.17059,42.293938,-83.713623
1582661532.17059,42.293940,-83.713542
1582661532.17059,42.293938,-83.713511
1582661532.17059,42.293938,-83.713511
1582661532.17059,42.293938,-83.713511
1582661532.17059,42.293938,-83.713511
1582661532.17059,42.293938,-83.713511
1582661532.17059,42.293940,-83.713452
1582661532.17059,42.293940,-83.713452
1582661532.17059,42.293940,-83.713452
1582661532.17059,42.293940,-83.713452
1582661532.17059,42.293940,-83.713452
1582661532.17059,42.293940,-83.713371
1582661532.17059,42.293941,-83.713339
1582661532.17059,42.293942,-83.713323
1582661532.17059,42.293942,-83.713323
1582661532.17059,42.293942,-83.713323
1582661532.17059,42.293942,-83.713323
1582661532.17059,42.293942,-83.713323
1582661532.17059,42.293942,-83.713323
1582661532.17059,42.293942,-83.713210
1582661532.17059,42.293942,-83.713210
1582661532.17059,42.293942,-83.713210
1582661532.17059,42.293938,-83.713164
1582661532.17059,42.293938,-83.713149
1582661532.17059,42.293938,-83.713149
1582661532.17059,42.293938,-83.713149
1582661532.17059,42.293938,-83.713149
1582661532.17059,42.293941,-83.713088
1582661532.17059,42.293941,-83.713088
1582661532.17059,42.293941,-83.713088
1582661532.17059,42.293941,-83.713088
1582661532.17059,42.293942,-83.713026
1582661532.17059,42.293942,-83.713010
1582661532.17059,42.293943,-83.712995
1582661532.17059,42.293943,-83.712995
1582661532.17059,42.293940,-83.712966
1582661532.17059,42.293941,-83.712935
1582661532.17059,42.293942,-83.712919
1582661532.17059,42.293941,-83.712903
1582661532.17059,42.293940,-83.712888
1582661532.17059,42.293940,-83.712888
1582661532.17059,42.293939,-83.712859
1582661532.17059,42.293942,-83.712828
1582661532.17059,42.293942,-83.712828
1582661532.17059,42.293943,-83.712814
1582661532.17059,42.293943,-83.712814
1582661532.17059,42.293943,-83.712814
1582661532.17059,42.293943,-83.712814
1582661532.17059,42.293958,-83.712752
1582661532.17059,42.293958,-83.712752
1582661532.17059,42.293984,-83.712729
1582661532.17059,42.293984,-83.712729
1582661532.17059,42.293984,-83.712729
1582661532.17059,42.293984,-83.712729
1582661532.17059,42.294026,-83.712701
1582661532.17059,42.294037,-83.712695
1582661532.17059,42.294049,-83.712689
1582661532.17059,42.294072,-83.712677
1582661532.17059,42.294081,-83.712673
1582661532.17059,42.294091,-83.712668
1582661532.17059,42.294091,-83.712668
1582661532.17059,42.294110,-83.712656
1582661532.17059,42.294110,-83.712656
1582661532.17059,42.294129,-83.712644
1582661532.17059,42.294138,-83.712637
1582661532.17059,42.294156,-83.712623
1582661532.17059,42.294166,-83.712616
1582661532.17059,42.294166,-83.712616
1582661532.17059,42.294189,-83.712599
1582661532.17059,42.294189,-83.712599
1582661532.17059,42.294189,-83.712599
1582661532.17059,42.294220,-83.712580
1582661532.17059,42.294220,-83.712580
1582661532.17059,42.294240,-83.712567
1582661532.17059,42.294240,-83.712567
1582661532.17059,42.294258,-83.712555
1582661532.17059,42.294266,-83.712548
1582661532.17059,42.294277,-83.712543
1582661532.17059,42.294277,-83.712543
1582661532.17059,42.294309,-83.712529
1582661532.17059,42.294309,-83.712529
1582661532.17059,42.294327,-83.712516
1582661532.17059,42.294327,-83.712516
1582661532.17059,42.294327,-83.712516
1582661532.17059,42.294354,-83.712496
1582661532.17059,42.294363,-83.712488
1582661532.17059,42.294371,-83.712478
1582661532.17059,42.294379,-83.712466
1582661532.17059,42.294386,-83.712455
1582661532.17059,42.294386,-83.712455
1582661532.17059,42.294395,-83.712428
1582661532.17059,42.294395,-83.712428
1582661532.17059,42.294395,-83.712428
1582661532.17059,42.294395,-83.712428
1582661532.17059,42.294400,-83.712349
1582661532.17059,42.294400,-83.712349
1582661532.17059,42.294400,-83.712349
1582661532.17059,42.294400,-83.712349
1582661532.17059,42.294411,-83.712290
1582661532.17059,42.294414,-83.712280
1582661532.17059,42.294414,-83.712280
1582661532.17059,42.294414,-83.712280
1582661532.17059,42.294414,-83.712280
1582661532.17059,42.294420,-83.712222
1582661532.17059,42.294420,-83.712222
1582661532.17059,42.294421,-83.712201
1582661532.17059,42.294421,-83.712201
1582661532.17059,42.294421,-83.712201
1582661532.17059,42.294420,-83.712140
1582661532.17059,42.294420,-83.712140
1582661532.17059,42.294416,-83.712119
1582661532.17059,42.294416,-83.712119
1582661532.17059,42.294412,-83.712100
1582661532.17059,42.294412,-83.712100
1582661532.17059,42.294412,-83.712100
1582661532.17059,42.294412,-83.712100
1582661532.17059,42.294405,-83.712079
1582661532.17059,42.294403,-83.712074
1582661532.17059,42.294403,-83.712074
1582661532.17059,42.294403,-83.712074
1582661532.17059,42.294403,-83.712074
1582661532.17059,42.294403,-83.712074
1582661532.17059,42.294403,-83.712074
1582661532.17059,42.294398,-83.712109
1582661532.17059,42.294401,-83.712126
1582661532.17059,42.294399,-83.712138
1582661532.17059,42.294398,-83.712146
1582661532.17059,42.294398,-83.712146
1582661532.17059,42.294385,-83.712175
1582661532.17059,42.294384,-83.712169
1582661532.17059,42.294384,-83.712169
1582661532.17059,42.294384,-83.712169
1582661532.17059,42.294384,-83.712169
1582661532.17059,42.294380,-83.712177
1582661532.17059,42.294380,-83.712177
1582661532.17059,42.294378,-83.712186
1582661532.17059,42.294378,-83.712186
1582661532.17059,42.294378,-83.712186
1582661532.17059,42.294378,-83.712186
1582661532.17059,42.294307,-83.712217
1582661532.17059,42.294307,-83.712217
1582661532.17059,42.294307,-83.712217
1582661532.17059,42.294293,-83.712251
1582661532.17059,42.294293,-83.712251
1582661532.17059,42.294293,-83.712251
1582661532.17059,42.294292,-83.712176
1582661532.17059,42.294292,-83.712176
1582661532.17059,42.294292,-83.712176
1582661532.17059,42.294283,-83.712137
1582661532.17059,42.294283,-83.712137
1582661532.17059,42.294262,-83.712106
1582661532.17059,42.294260,-83.712055
1582661532.17059,42.294260,-83.712055
1582661532.17059,42.294236,-83.712091
1582661532.17059,42.294236,-83.712091
1582661532.17059,42.294236,-83.712091
1582661532.17059,42.294236,-83.712091
1582661532.17059,42.294236,-83.712091
1582661532.17059,42.294311,-83.712119
1582661532.17059,42.294337,-83.712133
1582661532.17059,42.294337,-83.712133
1582661532.17059,42.294337,-83.712133
1582661532.17059,42.294336,-83.712176
1582661532.17059,42.294336,-83.712176
1582661532.17059,42.294392,-83.712208
1582661532.17059,42.294392,-83.712208
1582661532.17059,42.294429,-83.712177
1582661532.17059,42.294429,-83.712177
1582661532.17059,42.294429,-83.712177
1582661532.17059,42.294429,-83.712177
1582661532.17059,42.294429,-83.712177
1582661532.17059,42.294429,-83.712177
1582661532.17059,42.294429,-83.712177
1582661532.17059,42.294557,-83.712207
1582661532.17059,42.294600,-83.712177
1582661532.17059,42.294606,-83.712170
1582661532.17059,42.294606,-83.712170
1582661532.17059,42.294606,-83.712170
1582661532.17059,42.294606,-83.712170
1582661532.17059,42.294606,-83.712170
1582661532.17059,42.294606,-83.712170
1582661532.17059,42.294514,-83.712060
1582661532.17059,42.294490,-83.712043
1582661532.17059,42.294490,-83.712043
1582661532.17059,42.294490,-83.712043
1582661532.17059,42.294490,-83.712043
1582661532.17059,42.294490,-83.712043
1582661532.17059,42.294490,-83.712043
1582661532.17059,42.294490,-83.712043
1582661532.17059,42.294570,-83.711899
1582661532.17059,42.294576,-83.711804
1582661532.17059,42.294578,-83.711775
1582661532.17059,42.294578,-83.711775
1582661532.17059,42.294578,-83.711775
1582661532.17059,42.294578,-83.711775
1582661532.17059,42.294553,-83.711701
1582661532.17059,42.294553,-83.711701
1582661532.17059,42.294554,-83.711685
1582661532.17059,42.294554,-83.711685
1582661532.17059,42.294535,-83.711638
1582661532.17059,42.294537,-83.711636
1582661532.17059,42.294536,-83.711639
1582661532.17059,42.294538,-83.711643
1582661532.17059,42.294534,-83.711661
1582661532.17059,42.294534,-83.711672
1582661532.17059,42.294534,-83.711672
1582661532.17059,42.294527,-83.711679
1582661532.17059,42.294523,-83.711684
1582661532.17059,42.294528,-83.711692
1582661532.17059,42.294523,-83.711697
1582661532.17059,42.294504,-83.711717
1582661532.17059,42.294485,-83.711719
1582661532.17059,42.294491,-83.711721
1582661532.17059,42.294479,-83.711735
1582661532.17059,42.294479,-83.711735
1582661532.17059,42.294453,-83.711747
1582661532.17059,42.294439,-83.711758
1582661532.17059,42.294404,-83.711726
1582661532.17059,42.294404,-83.711726
1582661532.17059,42.294392,-83.711723
1582661532.17059,42.294341,-83.711641
1582661532.17059,42.294341,-83.711641
1582661532.17059,42.294261,-83.711589
1582661532.17059,42.294261,-83.711589
1582661532.17059,42.294261,-83.711589
1582661532.17059,42.294261,-83.711589
1582661532.17059,42.294261,-83.711589
1582661532.17059,42.294261,-83.711589
1582661532.17059,42.294261,-83.711589
1582661532.17059,42.294179,-83.711409
1582661532.17059,42.294169,-83.711342
1582661532.17059,42.294169,-83.711342
1582661532.17059,42.294169,-83.711342
1582661532.17059,42.294169,-83.711342
1582661532.17059,42.294182,-83.711182
1582661532.17059,42.294247,-83.711194
1582661532.17059,42.294240,-83.711143
1582661532.17059,42.294240,-83.711143
1582661532.17059,42.294252,-83.711288
1582661532.17059,42.294252,-83.711288
1582661532.17059,42.294252,-83.711288
1582661532.17059,42.294599,-83.711427
1582661532.17059,42.294599,-83.711427
1582661532.17059,42.294599,-83.711427
1582661532.17059,42.294599,-83.711427
